bug_type,qualifier,severity,line,column,procedure,procedure_start_line,file,bug_trace,key,hash,bug_type_hum,error_code_line,sequence,API_name,is_pythonCAPI,node_key,is_sqlCAPI
UNINITIALIZED_VALUE,The value read from szNew[_] was never initialized.,ERROR,61769,11,balance_nonroot,61446,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 61769, 'column_number': 11, 'description': ''}]",sqlite3.c|balance_nonroot|UNINITIALIZED_VALUE,d9413a9315e8ef2c76e1c8c4da82fda2,Uninitialized Value,"  61769.       if( szNew[i]+sz>usableSpace ) break;
",56,if,0,,0
UNINITIALIZED_VALUE,The value read from szNew[_] was never initialized.,ERROR,61770,7,balance_nonroot,61446,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 61770, 'column_number': 7, 'description': ''}]",sqlite3.c|balance_nonroot|UNINITIALIZED_VALUE,d9413a9315e8ef2c76e1c8c4da82fda2,Uninitialized Value,"  61770.       szNew[i] += sz;
",57,,-1,,0
UNINITIALIZED_VALUE,The value read from szNew[_] was never initialized.,ERROR,61801,5,balance_nonroot,61446,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 61801, 'column_number': 5, 'description': ''}]",sqlite3.c|balance_nonroot|UNINITIALIZED_VALUE,d9413a9315e8ef2c76e1c8c4da82fda2,Uninitialized Value,"  61801.     int szRight = szNew[i];  /* Size of sibling on the right */
",58,,-1,,0
UNINITIALIZED_VALUE,The value read from szNew[_] was never initialized.,ERROR,61802,5,balance_nonroot,61446,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 61802, 'column_number': 5, 'description': ''}]",sqlite3.c|balance_nonroot|UNINITIALIZED_VALUE,d9413a9315e8ef2c76e1c8c4da82fda2,Uninitialized Value,"  61802.     int szLeft = szNew[i-1]; /* Size of sibling on the left */
",59,,-1,,0
UNINITIALIZED_VALUE,The value read from szNew[_] was never initialized.,ERROR,62109,7,balance_nonroot,61446,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 62109, 'column_number': 7, 'description': ''}]",sqlite3.c|balance_nonroot|UNINITIALIZED_VALUE,d9413a9315e8ef2c76e1c8c4da82fda2,Uninitialized Value,"  62109.       apNew[iPg]->nFree = usableSpace-szNew[iPg];
",60,,-1,,0
DEAD_STORE,The value written to &nSrcPage (type int) is never used.,ERROR,64535,5,sqlite3_backup_step,64515,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 64535, 'column_number': 5, 'description': 'Write of unused value'}]",sqlite3.c|sqlite3_backup_step|DEAD_STORE,232d3aaff619f30423997fb73a33e6b3,Dead Store,"  64535.     int nSrcPage = -1;                 /* Size of source db in pages */
",61,,-1,,0
DEAD_STORE,The value written to &pOp (type VdbeOp*) is never used.,ERROR,73442,3,sqlite3VdbeExec,73438,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 73442, 'column_number': 3, 'description': 'Write of unused value'}]",sqlite3.c|sqlite3VdbeExec|DEAD_STORE,2f7802d0c31e3702b60b2153a3714587,Dead Store,"  73442.   Op *pOp = aOp;             /* Current operation */
",62,,-1,,0
DEAD_STORE,The value written to &resetSchemaOnFault (type unsigned char) is never used.,ERROR,77956,7,sqlite3VdbeExec,73438,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 77956, 'column_number': 7, 'description': 'Write of unused value'}]",sqlite3.c|sqlite3VdbeExec|DEAD_STORE,410a6329d423c59870569eef8be2d58f,Dead Store,"  77956.       resetSchemaOnFault = iDb+1;
",63,,-1,,0
NULL_DEREFERENCE,"pointer `pTask` last assigned on line 81770 could be null and is dereferenced at line 81800, column 18.",ERROR,81800,18,vdbeSorterFlushPMA,81763,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 81763, 'column_number': 1, 'description': 'start of procedure vdbeSorterFlushPMA()'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81768, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81770, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81771, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81775, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81785, 'column_number': 7, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81785, 'column_number': 12, 'description': 'Loop condition is false. Leaving loop'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81794, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81795, 'column_number': 9, 'description': 'Taking false branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 81800, 'column_number': 7, 'description': ''}]",sqlite3.c|vdbeSorterFlushPMA|NULL_DEREFERENCE,e8b508429cc44721e58d294a4d081439,Null Dereference,"  81399.     pTask->pUnpacked = sqlite3VdbeAllocUnpackedRecord(
",64,,-1,3962199f4b1acd3d6ad67c38a3eb7fb0,0
NULL_DEREFERENCE,"pointer `v` last assigned on line 86570 could be null and is dereferenced by call to `sqlite3VdbeAddOp1()` at line 86571, column 10.",ERROR,86571,10,sqlite3CodeOnce,86569,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 86569, 'column_number': 1, 'description': 'start of procedure sqlite3CodeOnce()'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 86570, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110409, 'column_number': 1, 'description': 'start of procedure sqlite3GetVdbe()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110410, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110411, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110412, 'column_number': 5, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66704, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeCreate()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66705, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66707, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21922, 'column_number': 1, 'description': 'start of procedure sqlite3DbMallocZero()'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21923, 'column_number': 3, 'description': 'Skipping sqlite3DbMallocRaw(): empty list of specs'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21924, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21927, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21928, 'column_number': 1, 'description': 'return from a call to sqlite3DbMallocZero'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66708, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66708, 'column_number': 14, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66722, 'column_number': 1, 'description': 'return from a call to sqlite3VdbeCreate'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110413, 'column_number': 9, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110414, 'column_number': 9, 'description': 'Taking true branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110415, 'column_number': 9, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110421, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110422, 'column_number': 1, 'description': 'return from a call to sqlite3GetVdbe'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 86571, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 66894, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeAddOp1()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 66895, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66843, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeAddOp3()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66847, 'column_number': 3, 'description': ''}]",sqlite3.c|sqlite3CodeOnce|NULL_DEREFERENCE,0f6a97b925dd7ffc098cd91f9c7a55b7,Null Dereference,"  81800.       u8 *aMem = pTask->list.aMemory;
",65,,-1,a8fc35428eae657cb983962440819c95,0
UNINITIALIZED_VALUE,The value read from aCreateTbl[_] was never initialized.,ERROR,90269,5,openStatTable,90193,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 90269, 'column_number': 5, 'description': ''}]",sqlite3.c|openStatTable|UNINITIALIZED_VALUE,1807b895c34cedb6407fbc8b5f0f22c4,Uninitialized Value,"  82786.     r2 = pSorter->pUnpacked = sqlite3VdbeAllocUnpackedRecord(pKeyInfo,0,0,&p);
",66,VdbeAllocUnpackedRecord,0,,0
UNINITIALIZED_VALUE,The value read from aRoot[_] was never initialized.,ERROR,90268,5,openStatTable,90193,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 90268, 'column_number': 5, 'description': ''}]",sqlite3.c|openStatTable|UNINITIALIZED_VALUE,b37898d42f9732d8ddbb3f7f7144e7a9,Uninitialized Value,"  86571.   return sqlite3VdbeAddOp1(v, OP_Once, pParse->nOnce++);
",67,,-1,,0
DEAD_STORE,The value written to &jZeroRows (type int) is never used.,ERROR,90990,3,analyzeOneTable,90976,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 90990, 'column_number': 3, 'description': 'Write of unused value'}]",sqlite3.c|analyzeOneTable|DEAD_STORE,dad7b04d7c97f00aa9f530e4db39d04d,Dead Store,"  90269.     sqlite3VdbeChangeP5(v, aCreateTbl[i]);
",68,,-1,,0
NULL_DEREFERENCE,"pointer `pPk` last assigned on line 94487 could be null and is dereferenced at line 94495, column 34.",ERROR,94495,34,convertToWithoutRowidTable,94452,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 94452, 'column_number': 1, 'description': 'start of procedure convertToWithoutRowidTable()'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94457, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94458, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94464, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94465, 'column_number': 5, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94466, 'column_number': 5, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 67389, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeChangeOpcode()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 67390, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67665, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeGetOp()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67669, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67670, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67673, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67674, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67677, 'column_number': 5, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67679, 'column_number': 1, 'description': 'return from a call to sqlite3VdbeGetOp'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 67391, 'column_number': 1, 'description': 'return from a call to sqlite3VdbeChangeOpcode'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94472, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94487, 'column_number': 5, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93579, 'column_number': 1, 'description': 'start of procedure sqlite3PrimaryKeyIndex()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 7, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 23, 'description': 'Loop condition is true. Entering loop body'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 29, 'description': 'Loop condition is true. Entering loop body'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 51, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 23, 'description': 'Loop condition is true. Entering loop body'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 29, 'description': 'Loop condition is true. Entering loop body'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 51, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93581, 'column_number': 23, 'description': 'Loop condition is false. Leaving loop'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93582, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 93583, 'column_number': 1, 'description': 'return from a call to sqlite3PrimaryKeyIndex'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94493, 'column_number': 9, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94494, 'column_number': 7, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 94495, 'column_number': 7, 'description': ''}]",sqlite3.c|convertToWithoutRowidTable|NULL_DEREFERENCE,24d0ea7156a961ce097d067e1eaf104d,Null Dereference,"  90268.     sqlite3VdbeAddOp4Int(v, OP_OpenWrite, iStatCur+i, aRoot[i], iDb, 3);
",69,Int,0,51ffa683caa18c45aa084394606e2bd0,0
NULL_DEREFERENCE,"pointer `v` last assigned on line 95072 could be null and is dereferenced by call to `sqlite3VdbeAddOp3()` at line 95074, column 3.",ERROR,95074,3,destroyRootPage,95071,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 95071, 'column_number': 1, 'description': 'start of procedure destroyRootPage()'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 95072, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110409, 'column_number': 1, 'description': 'start of procedure sqlite3GetVdbe()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110410, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110411, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110412, 'column_number': 5, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66704, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeCreate()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66705, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66707, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21922, 'column_number': 1, 'description': 'start of procedure sqlite3DbMallocZero()'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21923, 'column_number': 3, 'description': 'Skipping sqlite3DbMallocRaw(): empty list of specs'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21924, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21927, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21928, 'column_number': 1, 'description': 'return from a call to sqlite3DbMallocZero'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66708, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66708, 'column_number': 14, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66722, 'column_number': 1, 'description': 'return from a call to sqlite3VdbeCreate'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110413, 'column_number': 9, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110414, 'column_number': 9, 'description': 'Taking true branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110415, 'column_number': 9, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110421, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110422, 'column_number': 1, 'description': 'return from a call to sqlite3GetVdbe'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 95073, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 89123, 'column_number': 1, 'description': 'start of procedure sqlite3GetTempReg()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 89124, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 89125, 'column_number': 5, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 89128, 'column_number': 1, 'description': 'return from a call to sqlite3GetTempReg'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 95074, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 66843, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeAddOp3()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 66847, 'column_number': 3, 'description': ''}]",sqlite3.c|destroyRootPage|NULL_DEREFERENCE,2c7931efa3b1aad541d5c072a02ec517,Null Dereference,"  90990.   int jZeroRows = -1;          /* Jump from here if number of rows is zero */
",70,,-1,557fa427cab2e4694a1f642303ecd74c,0
NULL_DEREFERENCE,"pointer `v` last assigned on line 96895 could be null and is dereferenced by call to `sqlite3VdbeChangeP5()` at line 96901, column 18.",ERROR,96901,18,sqlite3HaltConstraint,96887,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 96887, 'column_number': 1, 'description': 'start of procedure sqlite3HaltConstraint()'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 96895, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110409, 'column_number': 1, 'description': 'start of procedure sqlite3GetVdbe()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110410, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110411, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110412, 'column_number': 5, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66704, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeCreate()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66705, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66707, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21922, 'column_number': 1, 'description': 'start of procedure sqlite3DbMallocZero()'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21923, 'column_number': 3, 'description': 'Skipping sqlite3DbMallocRaw(): empty list of specs'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21924, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21927, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 21928, 'column_number': 1, 'description': 'return from a call to sqlite3DbMallocZero'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66708, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66708, 'column_number': 14, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 66722, 'column_number': 1, 'description': 'return from a call to sqlite3VdbeCreate'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110413, 'column_number': 9, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110414, 'column_number': 9, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110421, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 110422, 'column_number': 1, 'description': 'return from a call to sqlite3GetVdbe'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 96896, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 96897, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 96898, 'column_number': 5, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 96877, 'column_number': 1, 'description': 'start of procedure sqlite3MayAbort()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 96878, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 96878, 'column_number': 22, 'description': 'Condition is true'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 96879, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 96880, 'column_number': 1, 'description': 'return from a call to sqlite3MayAbort'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 96900, 'column_number': 3, 'description': 'Skipping sqlite3VdbeAddOp4(): empty list of specs'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 96901, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 96901, 'column_number': 18, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 67401, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeChangeP5()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 67402, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67665, 'column_number': 1, 'description': 'start of procedure sqlite3VdbeGetOp()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67669, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67670, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 67671, 'column_number': 5, 'description': ''}]",sqlite3.c|sqlite3HaltConstraint|NULL_DEREFERENCE,5314147aa949776081adfebe53fbda11,Null Dereference,"  94495.       sqlite3VdbeChangeOpcode(v, pPk->tnum, OP_Goto);
",71,VdbeChangeOpcode,0,f6a63295ea2170d459e32390d004b3d1,0
NULL_DEREFERENCE,"pointer `pColl2` last assigned on line 97255 could be null and is dereferenced at line 97256, column 9.",ERROR,97256,9,synthCollSeq,97249,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 97249, 'column_number': 1, 'description': 'start of procedure synthCollSeq()'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 97251, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 97253, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 97254, 'column_number': 7, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 97254, 'column_number': 12, 'description': 'Loop condition is true. Entering loop body'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 97255, 'column_number': 5, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97401, 'column_number': 1, 'description': 'start of procedure sqlite3FindCollSeq()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97408, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97411, 'column_number': 5, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97413, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97414, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97415, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97416, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 97417, 'column_number': 1, 'description': 'return from a call to sqlite3FindCollSeq'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 97256, 'column_number': 9, 'description': ''}]",sqlite3.c|synthCollSeq|NULL_DEREFERENCE,af31634339afa283a52ece6d8ca8f517,Null Dereference,"  95074.   sqlite3VdbeAddOp3(v, OP_Destroy, iTable, r1, iDb);
",72,,-1,dc29b4703f60aea299eb01dc980ffd73,0
DEAD_STORE,The value written to &nPk (type short) is never used.,ERROR,97920,3,sqlite3DeleteFrom,97894,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 97920, 'column_number': 3, 'description': 'Write of unused value'}]",sqlite3.c|sqlite3DeleteFrom|DEAD_STORE,245e9e83a9dd3fe9b0e528d2bc915aab,Dead Store,"  96901.   if( p5Errmsg ) sqlite3VdbeChangeP5(v, p5Errmsg);
",73,if,0,,0
